867,3.6315,0.0030722,0.7,48.4
868,3.631,0.0030427,0.7,48.6
869,3.6305,0.0030133,0.7,48.8
870,3.63,0.0029839,0.7,49
871,3.6294,0.0029537,0.7,49.2
872,3.6288,0.0029235,0.7,49.4
873,3.6282,0.0028934,0.7,49.6
874,3.6276,0.0028632,0.7,49.8
875,3.627,0.002833,0.7,50
876,3.6264,0.0028028,0.7,50.2
877,3.6258,0.0027726,0.7,50.4
878,3.6252,0.0027425,0.7,50.6
879,3.6246,0.0027123,0.7,50.8
880,3.624,0.0026821,0.7,51
881,3.6235,0.0026568,0.7,51.1
882,3.623,0.0026315,0.7,51.2
883,3.6225,0.0026063,0.7,51.3
884,3.622,0.002581,0.7,51.4
885,3.6215,0.0025557,0.7,51.5
886,3.621,0.0025304,0.7,51.6
887,3.6205,0.0025051,0.7,51.7
888,3.62,0.0024799,0.7,51.8
889,3.6195,0.0024546,0.7,51.9
890,3.619,0.0024293,0.7,52
891,3.6185,0.0024034,0.7,52.2
892,3.618,0.0023775,0.7,52.4
893,3.6175,0.0023515,0.7,52.6
894,3.617,0.0023256,0.7,52.8
895,3.6165,0.0022997,0.7,53
896,3.616,0.0022738,0.7,53.2
897,3.6155,0.0022479,0.7,53.4
898,3.615,0.0022219,0.7,53.6
899,3.6145,0.002196,0.7,53.8
900,3.614,0.0021701,0.7,54
901,3.6135,0.0021493,0.7,54.2
902,3.613,0.0021286,0.7,54.4
903,3.6125,0.0021078,0.7,54.6
904,3.612,0.0020871,0.7,54.8
905,3.6115,0.0020663,0.7,55
906,3.611,0.0020455,0.7,55.2
907,3.6105,0.0020248,0.7,55.4
908,3.61,0.002004,0.7,55.6
909,3.6095,0.0019833,0.7,55.8
910,3.609,0.0019625,0.7,56
911,3.6085,0.001942,0.7,56.1
912,3.608,0.0019214,0.7,56.2
913,3.6075,0.0019009,0.7,56.3
914,3.607,0.0018803,0.7,56.4
915,3.6065,0.0018598,0.7,56.5
916,3.606,0.0018393,0.7,56.6
917,3.6055,0.0018187,0.7,56.7
918,3.605,0.0017982,0.7,56.8
919,3.6045,0.0017776,0.7,56.9
920,3.604,0.0017571,0.7,57
921,3.6036,0.0017361,0.7,57.2
922,3.6032,0.001715,0.7,57.4
923,3.6028,0.001694,0.7,57.6
924,3.6024,0.0016729,0.7,57.8
925,3.602,0.0016519,0.7,58
926,3.6016,0.0016309,0.7,58.2
927,3.6012,0.0016098,0.7,58.4
928,3.6008,0.0015888,0.7,58.6
929,3.6004,0.0015677,0.7,58.8
930,3.6,0.0015467,0.7,59
931,3.5995,0.0015289,0.7,59.3
932,3.599,0.0015111,0.7,59.6
933,3.5985,0.0014934,0.7,59.9
934,3.598,0.0014756,0.7,60.2
935,3.5975,0.0014578,0.7,60.5
936,3.597,0.00144,0.7,60.8
937,3.5965,0.0014222,0.7,61.1
938,3.596,0.0014045,0.7,61.4
939,3.5955,0.0013867,0.7,61.7
940,3.595,0.0013689,0.7,62
941,3.5946,0.0013499,0.7,62.3
942,3.5942,0.001331,0.7,62.6
943,3.5938,0.001312,0.7,62.9
944,3.5934,0.0012931,0.7,63.2
945,3.593,0.0012741,0.7,63.5
946,3.5926,0.0012551,0.7,63.8
947,3.5922,0.0012362,0.7,64.1
948,3.5918,0.0012172,0.7,64.4
949,3.5914,0.0011983,0.7,64.7
950,3.591,0.0011793,0.7,65
951,3.5906,0.0011637,0.7,65.4
952,3.5902,0.0011482,0.7,65.8
953,3.5898,0.0011326,0.7,66.2
954,3.5894,0.0011171,0.7,66.6
955,3.589,0.0011015,0.7,67
956,3.5886,0.0010859,0.7,67.4
957,3.5882,0.0010704,0.7,67.8
958,3.5878,0.0010548,0.7,68.2
959,3.5874,0.0010393,0.7,68.6
960,3.587,0.0010237,0.7,69
961,3.5866,0.0010086,0.7,69.4
962,3.5862,0.00099341,0.7,69.8
963,3.5858,0.00097827,0.7,70.2
964,3.5854,0.00096312,0.7,70.6
965,3.585,0.00094797,0.7,71
966,3.5846,0.00093283,0.7,71.4
967,3.5842,0.00091769,0.7,71.8
968,3.5838,0.00090254,0.7,72.2
969,3.5834,0.0008874,0.7,72.6
970,3.583,0.00087225,0.7,73
971,3.5826,0.00085989,0.7,73.5
972,3.5822,0.00084753,0.7,74
973,3.5818,0.00083517,0.7,74.5
974,3.5814,0.00082281,0.7,75
975,3.581,0.00081045,0.7,75.5
976,3.5806,0.0007981,0.7,76
977,3.5802,0.00078574,0.7,76.5
978,3.5798,0.00077338,0.7,77
